Day,Platform,TSM: Platform,TSM: Audience,TSM: Customer Type,TSM: Product Type,TSM: Ad Type,TSM: Ad Content,TSM: Sales Kind,TSM: Platform Objective,TSM: Buying Objective,Spend,Impressions,Link Clicks,Video Views,TSM: Total Shopify Sales,TSM: Total Units Sold
06/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,3.05,26,4,0,0,0
06/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,51.69,110,23,0,0,0
06/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,103.27,1309,32,0,0,0
06/10/2021,Google Ads,Google Search,Expanded text ad,,-,Expanded text ad,,return,Conversion Campaign,Maximize Conversion Value,0,5,0,0,-479.05,0
06/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,101.82,197,35,0,0,0
06/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,46.1,833,18,0,0,0
06/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Hats,T-Shirts",Responsive search ad,515181510893,"order,return",Conversion Campaign,Maximize Conversion Value,79.89,54,29,0,326.9,5
06/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,53.23,197,41,0,263.95,4
06/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,195.62,28688,120,0,0,0
06/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,13.37,1359,11,0,0,0
06/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,"'-,Bottoms,T-Shirts",Shopping ad (goal-optimized),499217688443,order,Conversion Campaign,Maximize Conversion Value,27,2670,19,0,240.55,3
07/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,25.55,4965,18,0,0,0
07/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,65.69,123174,38,0,0,0
07/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,277,0,0,0,0
07/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,40.97,587,2,0,0,0
07/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,19.69,774,1,0,0,0
07/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,271.86,10302,83,56,0,0
07/10/2021,Facebook,Facebook,,,,Image,,,Brand Awareness,STORE_VISITS,15.78,628,1,0,0,0
07/10/2021,Facebook,Facebook,,,,Image,,,Conversion Campaign,CONVERSIONS,40.07,201,1,0,0,0
07/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,61.47,1417,6,0,0,0
07/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,594.99,16790,81,64,0,0
07/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LEAD_GENERATION,54.27,2644,26,0,0,0
07/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,15.86,2794,162,164,0,0
07/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,23.36,493,4,0,0,0
07/10/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.33,25,1,0,0,0
07/10/2021,Facebook,Facebook,,,"'-,Bottoms,Sweatshirts",Product Feed - Image,6233185702400,order,Conversion Campaign,CONVERSIONS,25.14,861,6,0,208,2
07/10/2021,Facebook,Facebook,,,"'-,Bottoms,T-Shirts",Product Feed - Carousel,6242595096200,"order,return",Conversion Campaign,PRODUCT_CATALOG_SALES,402.33,13553,93,0,67.95,1
07/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,8.23,1398,4,0,0,0
07/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,9.4,5090,32,0,0,0
07/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,0.76,3,1,0,0,0
07/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,468891285745,order,Conversion Campaign,Target CPA,0.18,21,5,0,102,2
07/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,113.04,139,24,0,0,0
07/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,255.97,2064,108,0,0,0
07/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,13.84,24,10,0,384,6
07/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,521234863368,order,Conversion Campaign,Maximize Conversion Value,1.25,12,2,0,270,4
07/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,65.72,207,20,0,0,0
07/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,383.05,2338,103,0,0,0
07/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Sweatshirts,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,23.15,125,29,0,764.64,9
07/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,515181510893,"order,return",Conversion Campaign,Maximize Conversion Value,47.31,136,66,0,849.41,10
07/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts",Responsive search ad,515077757691,order,Conversion Campaign,Target ROAS,6.82,38,10,0,135,1
07/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,,return,Conversion Campaign,Maximize Conversion Value,11.42,18,4,0,0,0
07/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,66.77,184,31,0,67.95,1
07/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515135213941,order,Conversion Campaign,Target ROAS,9.12,53,1,0,286.86,4
07/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,10.63,2137,8,0,0,0
07/10/2021,Google Ads,Google Shopping,Shopping ad,,"'-,Shirt Jackets,Sweatshirts",Shopping ad,497734963614,order,Conversion Campaign,Target ROAS,124.76,15663,97,0,253.4,2
07/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,14.71,2192,43,0,0,0
07/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,"'-,Sweatshirts,T-Shirts",Shopping ad (goal-optimized),499217688443,order,Conversion Campaign,Maximize Conversion Value,21.18,3784,18,0,316,4
08/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,30.3,4286,36,0,0,0
08/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,55.98,86334,57,0,0,0
08/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,223,0,0,0,0
08/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,47.66,494,1,0,0,0
08/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,17.83,552,1,0,0,0
08/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,242.02,10094,63,86,0,0
08/10/2021,Facebook,Facebook,,,,Image,,,Brand Awareness,STORE_VISITS,19.75,534,1,0,0,0
08/10/2021,Facebook,Facebook,,,,Image,,,Conversion Campaign,CONVERSIONS,44.64,241,1,0,0,0
08/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,87.94,1028,3,0,0,0
08/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,458.42,12969,74,63,0,0
08/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LEAD_GENERATION,84.1,2902,24,0,0,0
08/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,15.48,2957,143,130,0,0
08/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,14.82,635,2,0,0,0
08/10/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.06,11,1,0,0,0
08/10/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,62425950962006200000000000,order,Conversion Campaign,PRODUCT_CATALOG_SALES,399.66,15013,85,0,105.9,2
08/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Collection,6245630726200,order,Conversion Campaign,CONVERSIONS,34.56,1143,13,0,268.13,3
08/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,6245878880600,order,Conversion Campaign,CONVERSIONS,84.38,4062,23,0,125,1
08/10/2021,Facebook,Facebook,,,"'-,Sweatshirts,T-Shirts",Collection,,order,Conversion Campaign,CONVERSIONS,23.06,955,4,0,142.43,2
08/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,6.21,1555,6,0,0,0
08/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,13.28,7613,44,0,0,0
08/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,0.37,32,4,0,0,0
08/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target ROAS,11.46,20,14,0,0,0
08/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,89.56,383,34,0,0,0
08/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,210.94,2072,69,0,0,0
08/10/2021,Google Ads,Google Search,Expanded text ad,,-,Expanded text ad,521234863383,order,Conversion Campaign,Maximize Conversion Value,13.28,5,3,0,96,2
08/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Shirt Jackets,T-Shirts",Expanded text ad,521285088385,order,Conversion Campaign,Target ROAS,0.18,18,2,0,513.55,4
08/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,427614405272,order,Conversion Campaign,Target ROAS,50.13,370,15,0,180,3
08/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,520986452070,order,Conversion Campaign,Maximize Conversion Value,2.01,35,3,0,175,2
08/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,85.66,246,15,0,0,0
08/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,300.39,2420,98,0,0,0
08/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,80.53,178,44,0,854.8,11
08/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Sweatshirts,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,33.24,122,31,0,353,3
08/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077754826,order,Conversion Campaign,Maximize Conversion Value,23.09,50,6,0,120,2
08/10/2021,Google Ads,Google Search,Responsive search ad,,T-Shirts,Responsive search ad,,return,Conversion Campaign,Maximize Conversion Value,39.98,210,54,0,-51,0
08/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,11.24,1019,6,0,0,0
08/10/2021,Google Ads,Google Shopping,Shopping ad,,T-Shirts,Shopping ad,,return,Conversion Campaign,Target ROAS,65.04,12143,42,0,-128,0
08/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,28.47,3122,58,0,0,0
08/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,"'-,T-Shirts",Shopping ad (goal-optimized),499217688443,order,Conversion Campaign,Maximize Conversion Value,32.05,3023,36,0,69.95,1
09/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,21.15,3615,15,0,0,0
09/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,46.29,84636,61,0,0,0
09/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,236,0,0,0,0
09/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,38.11,752,0,0,0,0
09/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,16.11,664,4,0,0,0
09/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,204.97,4922,61,52,0,0
09/10/2021,Facebook,Facebook,,,,Image,,,Brand Awareness,STORE_VISITS,15.94,774,1,0,0,0
09/10/2021,Facebook,Facebook,,,,Image,,,Conversion Campaign,CONVERSIONS,39.35,245,2,0,0,0
09/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,433.07,15147,90,0,0,0
09/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,744.48,26627,131,136,0,0
09/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LEAD_GENERATION,73.72,2113,31,0,0,0
09/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,23.72,2544,126,137,0,0
09/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,15.82,478,7,0,0,0
09/10/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.28,12,1,1,0,0
09/10/2021,Facebook,Facebook,,,"'-,Sweatshirts",Product Feed - Image,6245879453200,order,Conversion Campaign,CONVERSIONS,5.52,98,1,0,375,3
09/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,6247283866600,order,Conversion Campaign,CONVERSIONS,4.48,52,1,0,240,4
09/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,6247895306800,order,Conversion Campaign,CONVERSIONS,105.33,2676,33,0,315.32,3
09/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,4.35,1985,4,0,0,0
09/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,16.97,7353,48,0,0,0
09/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,5.52,34,14,0,0,0
09/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,550550437663,order,Conversion Campaign,Target ROAS,36.13,35,19,0,120,2
09/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,87.9,235,54,0,0,0
09/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,185.12,2575,88,0,0,0
09/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Bottoms,Sweatshirts",Expanded text ad,520986452094,order,Conversion Campaign,Maximize Conversion Value,17.6,34,7,0,350.98,3
09/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,521285088385,order,Conversion Campaign,Target ROAS,21.65,40,9,0,151.9,2
09/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Maximize Conversion Value,54.79,289,16,0,0,0
09/10/2021,Google Ads,Google Search,Responsive search ad,,,Responsive search ad,,,Conversion Campaign,Target ROAS,364.77,2395,112,0,0,0
09/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Bottoms,Hats,Shirt Jackets,Sweatshirts,T-Shirts",Responsive search ad,515181510893,order,Conversion Campaign,Maximize Conversion Value,48.55,132,61,0,2027.93,26
09/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,Swim,T-Shirts",Responsive search ad,521358359999,order,Conversion Campaign,Maximize Conversion Value,49.76,18,8,0,398,6
09/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077750017,order,Conversion Campaign,Maximize Conversion Value,65.26,149,47,0,210.21,3
09/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515077754826,order,Conversion Campaign,Maximize Conversion Value,7.71,19,7,0,153,2
09/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515135199559,order,Conversion Campaign,Maximize Conversion Value,19.88,112,25,0,406.74,6
09/10/2021,Google Ads,Google Search,Responsive search ad,,"'-,T-Shirts",Responsive search ad,515135213941,order,Conversion Campaign,Target ROAS,4.91,87,4,0,140.67,2
09/10/2021,Google Ads,Google Shopping,Shopping ad,,,Shopping ad,,,Conversion Campaign,Target ROAS,84.62,11865,36,0,0,0
09/10/2021,Google Ads,Google Shopping,Shopping ad (goal-optimized),,,Shopping ad (goal-optimized),,,Conversion Campaign,Maximize Conversion Value,28.55,4172,52,0,0,0
10/10/2021,Amazon,Amazon,,,,productCollection,,,Conversion Campaign,,37.68,4859,28,0,0,0
10/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,autoForSales,85.64,78362,59,0,0,0
10/10/2021,Amazon,Amazon,,,,,,,Conversion Campaign,,0,364,0,0,0,0
10/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,CONVERSIONS,38.7,707,2,0,0,0
10/10/2021,Facebook,Facebook,,,,Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,18.36,1018,2,0,0,0
10/10/2021,Facebook,Facebook,,,,Collection,,,Conversion Campaign,CONVERSIONS,187.57,8466,79,100,0,0
10/10/2021,Facebook,Facebook,,,,Image,,,Brand Awareness,STORE_VISITS,20.13,817,3,0,0,0
10/10/2021,Facebook,Facebook,,,,Image,,,Conversion Campaign,CONVERSIONS,40.75,289,1,0,0,0
10/10/2021,Facebook,Facebook,,,,Product Feed - Carousel,,,Conversion Campaign,PRODUCT_CATALOG_SALES,66.54,1314,11,0,0,0
10/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,CONVERSIONS,796.74,33488,128,47,0,0
10/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LEAD_GENERATION,76.15,3390,42,0,0,0
10/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,LINK_CLICKS,24.07,2246,162,246,0,0
10/10/2021,Facebook,Facebook,,,,Product Feed - Image,,,Conversion Campaign,PRODUCT_CATALOG_SALES,16.48,663,2,0,0,0
10/10/2021,Facebook,Facebook,,,,Video,,,Conversion Campaign,LINK_CLICKS,0.15,18,1,0,0,0
10/10/2021,Facebook,Facebook,,,"'-,Bottoms,T-Shirts",Collection,6245630726200,order,Conversion Campaign,CONVERSIONS,33.11,1828,17,0,193,2
10/10/2021,Facebook,Facebook,,,"'-,Hats",Product Feed - Carousel,6242595096200,order,Conversion Campaign,PRODUCT_CATALOG_SALES,384.53,22008,95,0,136.16,3
10/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Collection,6245630727200,order,Conversion Campaign,CONVERSIONS,14.92,435,6,0,67.95,1
10/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Collection,6245878621200,order,Conversion Campaign,CONVERSIONS,1.72,141,2,0,62.35,1
10/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,6245470892800,order,Conversion Campaign,CONVERSIONS,22.21,443,4,58,77.95,1
10/10/2021,Facebook,Facebook,,,"'-,T-Shirts",Product Feed - Image,6247895306800,order,Conversion Campaign,CONVERSIONS,96.87,2314,27,0,205.07,3
10/10/2021,Google Ads,Google Ads Display,Image ad,,,Image ad,,,Conversion Campaign,Maximize Conversions,5,1773,3,0,0,0
10/10/2021,Google Ads,Google Ads Display,Responsive display ad,,,Responsive display ad,,,Conversion Campaign,Maximize Conversions,10.29,9802,56,0,0,0
10/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,,Expanded dynamic search ad,,,Conversion Campaign,Target CPA,8.92,44,10,0,0,0
10/10/2021,Google Ads,Google Search,Expanded dynamic search ad,,"'-,T-Shirts",Expanded dynamic search ad,550550437663,order,Conversion Campaign,Target ROAS,18.62,46,22,0,167.53,3
10/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Maximize Conversion Value,95.24,166,35,0,0,0
10/10/2021,Google Ads,Google Search,Expanded text ad,,,Expanded text ad,,,Conversion Campaign,Target ROAS,240.89,1672,112,0,0,0
10/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,Bottoms,T-Shirts",Expanded text ad,520986452067,order,Conversion Campaign,Maximize Conversion Value,0.35,12,4,0,256,3
10/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,427614405272,order,Conversion Campaign,Target ROAS,15.39,345,5,0,120,2
10/10/2021,Google Ads,Google Search,Expanded text ad,,"'-,T-Shirts",Expanded text ad,521234863368,order,Conversion Campaign,Maximize Conversion Value,1.08,8,1,0,120,2
